time,elapsed_time,compute_time
3790051276,1000,977
3790052276,1000,968
3790053276,1000,968
3790054276,1000,968
3790055276,1000,976
3790056277,1001,968
3790057276,999,968
3790058276,1000,968
3790059276,1000,977
3790060277,1001,968
3790061276,999,968
3790062276,1000,968
3790063276,1000,975
3790064277,1001,968
3790065276,999,968
3790066276,1000,968
3790067276,1000,976
3790068277,1001,968
3790069276,999,968
3790070276,1000,968
3790071276,1000,976
3790072277,1001,968
3790073276,999,968
3790074276,1000,968
3790075276,1000,977
3790076277,1001,968
3790077276,999,968
3790078276,1000,968
3790079276,1000,976
3790080277,1001,968
3790081276,999,968
3790082276,1000,968
3790083276,1000,976
3790084277,1001,968
3790085276,999,968
3790086276,1000,968
3790087276,1000,975
3790088277,1001,968
3790089276,999,968
3790090276,1000,968
3790091276,1000,977
3790092277,1001,968
3790093276,999,968
3790094276,1000,968
3790095276,1000,976
3790096276,1000,968
3790097276,1000,968
3790098276,1000,968
3790099276,1000,977
3790100277,1001,968
3790101276,999,968
3790102276,1000,968
3790103276,1000,975
3790104277,1001,968
3790105276,999,968
3790106276,1000,968
3790107277,1001,976
3790108277,1000,968
3790109276,999,968
3790110276,1000,968
3790111276,1000,976
3790112277,1001,968
3790113276,999,968
3790114276,1000,968
3790115276,1000,977
3790116277,1001,968
3790117276,999,968
3790118276,1000,968
3790119276,1000,976
3790120277,1001,968
3790121276,999,968
3790122276,1000,968
3790123276,1000,976
3790124277,1001,968
3790125276,999,968
3790126276,1000,968
3790127276,1000,977
3790128276,1000,968
3790129276,1000,968
3790130276,1000,968
3790131276,1000,975
3790132276,1000,968
3790133276,1000,968
3790134276,1000,968
3790135276,1000,976
3790136277,1001,968
3790137276,999,968
3790138276,1000,968
3790139277,1001,977
3790140276,999,968
3790141276,1000,968
3790142276,1000,968
3790143276,1000,976
3790144276,1000,968
3790145276,1000,968
3790146276,1000,968
3790147276,1000,976
3790148277,1001,968
3790149277,1000,968
3790150276,999,968
3790151276,1000,976
3790152277,1001,968
3790153276,999,968
3790154276,1000,968
3790155276,1000,976
3790156277,1001,968
3790157276,999,968
3790158276,1000,968
3790159276,1000,976
3790160276,1000,968
3790161276,1000,968
3790162276,1000,968
3790163276,1000,977
3790164277,1001,968
3790165276,999,968
3790166276,1000,968
3790167276,1000,975
3790168277,1001,968
3790169276,999,968
3790170276,1000,968
3790171276,1000,977
3790172277,1001,968
3790173276,999,968
3790174276,1000,968
3790175276,1000,976
3790176277,1001,968
3790177276,999,968
3790178276,1000,968
3790179276,1000,977
3790180277,1001,968
3790181276,999,968
3790182276,1000,968
3790183276,1000,976
3790184276,1000,968
3790185276,1000,968
3790186276,1000,968
3790187277,1001,979
3790188277,1000,968
3790189276,999,968
3790190277,1001,968
3790191276,999,976
3790192276,1000,968
3790193276,1000,968
3790194276,1000,968
3790195276,1000,977
3790196277,1001,968
3790197276,999,968
3790198276,1000,968
3790199276,1000,976
3790200277,1001,968
3790201276,999,968
3790202276,1000,968
3790203276,1000,977
3790204277,1001,968
3790205276,999,968
3790206276,1000,968
3790207276,1000,975
3790208276,1000,968
3790209276,1000,968
3790210276,1000,968
3790211276,1000,977
3790212277,1001,968
3790213276,999,968
3790214276,1000,968
3790215276,1000,977
3790216277,1001,968
3790217276,999,968
3790218276,1000,968
3790219276,1000,977
3790220277,1001,968
3790221276,999,968
3790222276,1000,968
3790223276,1000,976
3790224276,1000,968
3790225276,1000,968
3790226276,1000,968
3790227276,1000,976
3790228277,1001,968
3790229276,999,968
3790230276,1000,968
3790231277,1001,976
3790232276,999,968
3790233276,1000,968
3790234276,1000,968
3790235276,1000,976
3790236277,1001,968
3790237276,999,968
3790238276,1000,968
3790239276,1000,977
3790240277,1001,968
3790241276,999,968
3790242276,1000,968
3790243276,1000,977
3790244276,1000,968
3790245276,1000,968
3790246276,1000,968
3790247276,1000,976
3790248277,1001,968
3790249276,999,968
3790250276,1000,968
3790251276,1000,978
3790252277,1001,968
3790253276,999,968
3790254276,1000,968
3790255276,1000,975
3790256276,1000,968
3790257276,1000,968
3790258276,1000,968
3790259276,1000,977
3790260277,1001,968
3790261276,999,968
3790262276,1000,968
3790263276,1000,977
3790264276,1000,968
3790265276,1000,968
3790266276,1000,968
3790267276,1000,976
3790268277,1001,968
3790269276,999,968
3790270276,1000,968
3790271276,1000,976
3790272277,1001,968
3790273276,999,968
3790274276,1000,968
3790275276,1000,977
3790276277,1001,968
3790277276,999,968
3790278276,1000,968
3790279276,1000,977
3790280276,1000,968
3790281276,1000,968
3790282276,1000,968
3790283276,1000,977
3790284276,1000,968
3790285276,1000,968
3790286276,1000,968
3790287276,1000,976
3790288277,1001,968
3790289276,999,968
3790290276,1000,968
3790291276,1000,976
3790292277,1001,968
3790293276,999,968
3790294276,1000,968
3790295276,1000,977
3790296276,1000,968
3790297276,1000,968
3790298276,1000,968
3790299276,1000,980
3790300277,1001,968
3790301276,999,968
3790302276,1000,968
3790303276,1000,977
3790304277,1001,968
3790305276,999,968
3790306276,1000,968
3790307276,1000,976
3790308277,1001,968
3790309276,999,968
3790310276,1000,968
3790311276,1000,976
3790312277,1001,968
3790313276,999,968
3790314276,1000,968
3790315276,1000,977
3790316276,1000,968
3790317276,1000,968
3790318276,1000,968
3790319276,1000,977
3790320276,1000,968
3790321276,1000,968
3790322276,1000,968
3790323276,1000,977
3790324276,1000,968
3790325276,1000,968
3790326276,1000,973
3790327277,1001,977
3790328277,1000,968
3790329276,999,968
3790330277,1001,968
3790331277,1000,976
3790332277,1000,968
3790333276,999,968
3790334277,1001,968
3790335277,1000,977
3790336277,1000,968
3790337276,999,968
3790338276,1000,968
3790339277,1001,977
3790340277,1000,968
3790341277,1000,968
3790342277,1000,968
3790343277,1000,977
3790344277,1000,968
3790345277,1000,968
3790346277,1000,968
3790347277,1000,977
3790348277,1000,968
3790349277,1000,968
3790350276,999,968
3790351277,1001,976
3790352277,1000,968
3790353277,1000,968
3790354276,999,968
3790355277,1001,976
3790356277,1000,968
3790357276,999,968
3790358276,1000,968
3790359277,1001,977
3790360277,1000,968
3790361276,999,968
3790362277,1001,968
3790363277,1000,976
3790364277,1000,968
3790365276,999,968
3790366276,1000,968
3790367277,1001,976
3790368277,1000,968
3790369277,1000,968
3790370276,999,968
3790371277,1001,976
3790372277,1000,968
3790373276,999,968
3790374276,1000,968
3790375277,1001,978
3790376277,1000,968
3790377277,1000,968
3790378276,999,968
3790379277,1001,975
3790380277,1000,968
3790381276,999,968
3790382277,1001,968
3790383277,1000,977
3790384277,1000,968
3790385277,1000,968
3790386276,999,968
3790387277,1001,976
3790388277,1000,966
3790389277,1000,966
3790390276,999,966
3790391277,1001,974
3790392277,1000,966
3790393277,1000,966
3790394277,1000,966
3790395277,1000,974
3790396277,1000,966
3790397277,1000,966
3790398277,1000,966
3790399277,1000,974
3790400277,1000,966
3790401277,1000,966
3790402277,1000,966
3790403277,1000,974
3790404277,1000,966
3790405277,1000,966
3790406277,1000,966
3790407277,1000,974
3790408277,1000,966
3790409277,1000,966
3790410277,1000,966
3790411277,1000,975
3790412277,1000,966
3790413277,1000,966
3790414277,1000,966
3790415277,1000,976
3790416277,1000,966
3790417277,1000,966
3790418276,999,966
3790419277,1001,974
3790420277,1000,966
3790421277,1000,966
3790422277,1000,966
3790423277,1000,975
3790424277,1000,966
3790425277,1000,966
3790426277,1000,966
3790427277,1000,974
3790428277,1000,966
3790429277,1000,966
3790430277,1000,966
3790431277,1000,974
3790432277,1000,966
3790433277,1000,966
3790434277,1000,966
3790435277,1000,974
3790436277,1000,966
3790437277,1000,966
3790438277,1000,966
3790439277,1000,974
3790440277,1000,966
3790441276,999,966
3790442277,1001,966
3790443277,1000,974
3790444277,1000,966
3790445276,999,966
3790446277,1001,966
3790447277,1000,974
3790448277,1000,966
3790449277,1000,966
3790450277,1000,966
3790451277,1000,974
3790452277,1000,966
3790453276,999,966
3790454276,1000,966
3790455277,1001,974
3790456277,1000,966
3790457277,1000,966
3790458277,1000,966
3790459277,1000,974
3790460277,1000,966
3790461277,1000,966
3790462276,999,966
3790463277,1001,974
3790464277,1000,966
3790465277,1000,966
3790466277,1000,966
3790467277,1000,974
3790468277,1000,966
3790469277,1000,966
3790470276,999,966
3790471277,1001,974
3790472277,1000,966
3790473277,1000,966
3790474277,1000,966
3790475277,1000,974
3790476277,1000,966
3790477276,999,966
3790478276,1000,966
3790479277,1001,974
3790480277,1000,966
3790481277,1000,966
3790482276,999,966
3790483277,1001,974
3790484277,1000,966
3790485277,1000,966
3790486277,1000,966
3790487277,1000,974
3790488277,1000,966
3790489277,1000,966
3790490276,999,966
3790491277,1001,973
3790492277,1000,966
3790493277,1000,966
3790494276,999,966
3790495277,1001,973
3790496278,1001,966
3790497277,999,966
3790498276,999,966
3790499277,1001,976
3790500277,1000,966
3790501277,1000,966
3790502276,999,966
3790503277,1001,973
3790504277,1000,966
3790505276,999,966
3790506276,1000,966
3790507277,1001,974
3790508277,1000,966
3790509277,1000,966
3790510276,999,966
3790511277,1001,974
3790512277,1000,966
3790513277,1000,966
3790514277,1000,966
3790515277,1000,974
3790516277,1000,966
3790517276,999,966
3790518277,1001,966
3790519277,1000,974
3790520277,1000,966
3790521276,999,966
3790522276,1000,966
3790523277,1001,974
3790524277,1000,966
3790525277,1000,966
3790526277,1000,966
3790527277,1000,974
3790528277,1000,966
3790529276,999,966
3790530277,1001,966
3790531277,1000,974
3790532277,1000,966
3790533276,999,966
3790534276,1000,966
3790535277,1001,974
3790536277,1000,966
3790537277,1000,966
3790538276,999,966
3790539277,1001,974
3790540277,1000,966
3790541277,1000,966
3790542276,999,966
3790543277,1001,975
3790544277,1000,966
3790545277,1000,966
3790546276,999,966
3790547277,1001,974
3790548277,1000,966
3790549277,1000,966
3790550276,999,966
3790551277,1001,974
3790552277,1000,966
3790553277,1000,966
3790554277,1000,966
3790555277,1000,974
3790556277,1000,966
3790557277,1000,966
3790558276,999,966
3790559277,1001,974
3790560277,1000,966
3790561277,1000,966
3790562277,1000,966
3790563277,1000,974
3790564277,1000,966
3790565276,999,966
3790566276,1000,966
3790567277,1001,974
3790568277,1000,966
3790569277,1000,966
3790570277,1000,966
3790571277,1000,974
3790572277,1000,966
3790573276,999,966
3790574277,1001,966
3790575277,1000,974
3790576277,1000,966
3790577277,1000,966
3790578276,999,966
3790579277,1001,974
3790580277,1000,966
3790581277,1000,966
3790582277,1000,966
3790583277,1000,974
3790584277,1000,966
3790585277,1000,966
3790586276,999,966
3790587277,1001,974
3790588277,1000,966
3790589277,1000,966
3790590277,1000,966
3790591277,1000,974
3790592277,1000,966
3790593277,1000,966
3790594277,1000,966
3790595277,1000,974
3790596277,1000,966
3790597277,1000,966
3790598277,1000,966
3790599277,1000,974
3790600277,1000,966
3790601277,1000,966
3790602276,999,966
3790603277,1001,974
3790604277,1000,966
3790605276,999,966
3790606277,1001,966
3790607277,1000,974
3790608277,1000,966
3790609277,1000,966
3790610276,999,966
3790611277,1001,974
3790612278,1001,966
3790613277,999,966
3790614276,999,966
3790615277,1001,974
3790616277,1000,966
3790617277,1000,966
3790618277,1000,966
3790619277,1000,975
3790620277,1000,966
3790621277,1000,966
3790622276,999,966
3790623277,1001,976
3790624277,1000,966
3790625276,999,966
3790626276,1000,966
3790627277,1001,973
3790628277,1000,966
3790629277,1000,966
3790630276,999,966
3790631277,1001,974
3790632277,1000,966
3790633277,1000,966
3790634276,999,966
3790635277,1001,974
3790636277,1000,966
3790637277,1000,966
3790638277,1000,966
3790639277,1000,973
3790640277,1000,966
3790641277,1000,966
3790642277,1000,966
3790643277,1000,974
3790644277,1000,966
3790645277,1000,966
3790646277,1000,966
3790647277,1000,974
3790648277,1000,966
3790649277,1000,966
3790650276,999,966
3790651277,1001,993
3790652282,1005,966
3790653275,993,966
3790654275,1000,966
3790655275,1000,975
3790656277,1002,966
