time,elapsed_time,compute_time
4108815982,1000,970
4108816983,1001,970
4108817982,999,970
4108818982,1000,970
4108819982,1000,970
4108820983,1001,970
4108821982,999,970
4108822982,1000,970
4108823982,1000,970
4108824984,1002,971
4108825982,998,970
4108826982,1000,970
4108827982,1000,970
4108828984,1002,971
4108829982,998,970
4108830982,1000,970
4108831983,1001,971
4108832983,1000,970
4108833982,999,970
4108834982,1000,970
4108835982,1000,970
4108836983,1001,970
4108837983,1000,970
4108838982,999,970
4108839983,1001,971
4108840983,1000,970
4108841982,999,970
4108842982,1000,970
4108843982,1000,970
4108844983,1001,970
4108845982,999,970
4108846982,1000,970
4108847982,1000,970
4108848983,1001,970
4108849982,999,970
4108850982,1000,970
4108851982,1000,970
4108852983,1001,970
4108853982,999,970
4108854982,1000,970
4108855982,1000,970
4108856983,1001,970
4108857982,999,970
4108858982,1000,970
4108859982,1000,970
4108860983,1001,970
4108861982,999,970
4108862982,1000,970
4108863982,1000,970
4108864984,1002,971
4108865982,998,970
4108866982,1000,970
4108867983,1001,970
4108868983,1000,970
4108869983,1000,971
4108870983,1000,970
4108871982,999,970
4108872982,1000,970
4108873982,1000,970
4108874982,1000,970
4108875982,1000,970
4108876982,1000,970
4108877982,1000,970
4108878983,1001,970
4108879981,998,970
4108880982,1001,970
4108881982,1000,970
4108882982,1000,970
4108883981,999,970
4108884982,1001,970
4108885983,1001,971
4108886982,999,970
4108887982,1000,970
4108888983,1001,971
4108889982,999,970
4108890982,1000,970
4108891983,1001,971
4108892982,999,970
4108893982,1000,970
4108894983,1001,971
4108895982,999,970
4108896983,1001,970
4108897983,1000,971
4108898982,999,970
4108899981,999,970
4108900983,1002,970
4108901982,999,970
4108902983,1001,971
4108903982,999,970
4108904983,1001,970
4108905982,999,970
4108906982,1000,970
4108907982,1000,970
4108908984,1002,971
4108909982,998,970
4108910983,1001,971
4108911982,999,970
4108912983,1001,970
4108913984,1001,971
4108914982,998,970
4108915983,1001,971
4108916983,1000,970
4108917982,999,970
4108918982,1000,970
4108919982,1000,970
4108920983,1001,970
4108921982,999,970
4108922982,1000,970
4108923982,1000,970
4108924983,1001,970
4108925982,999,970
4108926982,1000,970
4108927982,1000,970
4108928983,1001,970
4108929982,999,970
4108930982,1000,970
4108931982,1000,970
4108932983,1001,970
4108933982,999,970
4108934982,1000,970
4108935982,1000,970
4108936983,1001,970
4108937982,999,970
4108938982,1000,970
4108939982,1000,970
4108940983,1001,970
4108941982,999,971
4108942981,999,970
4108943980,999,970
4108945000,1020,971
4108945983,983,970
4108946982,999,970
4108947981,999,970
4108948983,1002,970
4108949983,1000,971
4108950982,999,970
4108951982,1000,970
4108952983,1001,970
4108953981,998,970
4108954981,1000,970
4108955982,1001,971
4108957011,1029,984
4108957986,975,968
4108958981,995,969
4108959979,998,969
4108960994,1015,969
4108961981,987,969
4108962981,1000,969
4108963980,999,969
4108964982,1002,969
4108965981,999,969
4108966980,999,969
4108967980,1000,968
4108968981,1001,969
4108969980,999,969
4108970981,1001,969
4108971980,999,968
4108972981,1001,969
4108973981,1000,969
4108974980,999,969
4108975980,1000,968
4108976981,1001,969
4108977981,1000,969
4108978980,999,969
4108979980,1000,969
4108980981,1001,969
4108981981,1000,969
4108982980,999,969
4108983980,1000,969
4108984981,1001,969
4108985981,1000,969
4108986980,999,968
4108987980,1000,969
4108988982,1002,969
4108989981,999,969
4108990980,999,969
4108991980,1000,969
4108992981,1001,969
4108993981,1000,969
4108994980,999,969
4108995980,1000,969
4108996981,1001,969
4108997981,1000,969
4108998981,1000,969
4108999980,999,969
4109000981,1001,969
4109001981,1000,969
4109002980,999,969
4109003980,1000,969
4109004981,1001,969
4109005980,999,969
4109006985,1005,974
4109007982,997,969
4109008982,1000,969
4109009981,999,969
4109010981,1000,969
4109011981,1000,969
4109012982,1001,969
4109013981,999,969
4109014981,1000,969
4109015980,999,969
4109016981,1001,969
4109017981,1000,969
4109018981,1000,969
4109019980,999,969
4109020981,1001,969
