time,elapsed_time,compute_time
4156055189,1000,966
4156056196,1007,972
4156057190,994,966
4156058189,999,966
4156059189,1000,966
4156060197,1008,973
4156061190,993,966
4156062189,999,966
4156063189,1000,966
4156064196,1007,973
4156065190,994,966
4156066189,999,966
4156067189,1000,966
4156068196,1007,973
4156069189,993,966
4156070189,1000,966
4156071189,1000,966
4156072196,1007,973
4156073189,993,966
4156074189,1000,966
4156075189,1000,966
4156076197,1008,973
4156077190,993,966
4156078189,999,966
4156079189,1000,966
4156080196,1007,973
4156081190,994,966
4156082189,999,966
4156083189,1000,966
4156084196,1007,973
4156085189,993,966
4156086189,1000,966
4156087189,1000,966
4156088196,1007,973
4156089189,993,966
4156090189,1000,966
4156091189,1000,966
4156092198,1009,975
4156093190,992,966
4156094189,999,966
4156095189,1000,966
4156096194,1005,971
4156097190,996,966
4156098189,999,966
4156099189,1000,966
4156100196,1007,973
4156101189,993,966
4156102189,1000,966
4156103189,1000,966
4156104196,1007,973
4156105190,994,966
4156106189,999,966
4156107189,1000,966
4156108196,1007,973
4156109190,994,966
4156110189,999,966
4156111189,1000,966
4156112196,1007,973
4156113189,993,966
4156114189,1000,966
4156115189,1000,966
4156116196,1007,973
4156117190,994,966
4156118189,999,966
4156119190,1001,966
4156120196,1006,973
4156121189,993,966
4156122189,1000,966
4156123189,1000,966
4156124196,1007,973
4156125189,993,966
4156126189,1000,966
4156127189,1000,966
4156128196,1007,973
4156129190,994,966
4156130189,999,966
4156131189,1000,966
4156132197,1008,974
4156133190,993,966
4156134190,1000,966
4156135189,999,966
4156136197,1008,973
4156137190,993,966
4156138189,999,966
4156139189,1000,966
4156140197,1008,974
4156141190,993,966
4156142189,999,966
4156143189,1000,966
4156144197,1008,974
4156145190,993,966
4156146189,999,966
4156147189,1000,966
4156148197,1008,974
4156149189,992,966
4156150189,1000,966
4156151189,1000,966
4156152196,1007,973
4156153189,993,966
4156154189,1000,966
4156155189,1000,966
4156156196,1007,973
4156157190,994,966
4156158189,999,966
4156159189,1000,966
4156160196,1007,973
4156161190,994,966
4156162189,999,966
4156163189,1000,966
4156164196,1007,973
4156165190,994,966
4156166189,999,966
4156167189,1000,966
4156168196,1007,973
4156169190,994,966
4156170189,999,966
4156171189,1000,966
4156172196,1007,973
4156173189,993,966
4156174189,1000,966
4156175189,1000,966
4156176196,1007,972
4156177190,994,966
4156178189,999,966
4156179189,1000,966
4156180196,1007,973
4156181189,993,966
4156182189,1000,966
4156183189,1000,966
4156184196,1007,973
4156185189,993,966
4156186189,1000,966
4156187189,1000,966
4156188196,1007,973
4156189189,993,966
4156190189,1000,966
4156191189,1000,966
4156192196,1007,973
4156193190,994,966
4156194189,999,966
4156195189,1000,966
4156196196,1007,973
4156197190,994,966
4156198189,999,966
4156199189,1000,966
4156200196,1007,973
4156201190,994,966
4156202189,999,966
4156203189,1000,966
4156204197,1008,973
4156205189,992,966
4156206189,1000,966
4156207189,1000,966
4156208196,1007,973
4156209189,993,966
4156210189,1000,966
4156211189,1000,966
4156212196,1007,973
4156213189,993,966
4156214189,1000,966
4156215189,1000,966
4156216197,1008,974
4156217190,993,966
4156218189,999,966
4156219189,1000,966
4156220214,1025,990
4156221189,975,968
4156222191,1002,968
4156223190,999,968
4156224199,1009,977
4156225192,993,968
4156226192,1000,968
4156227192,1000,968
4156228199,1007,976
4156229192,993,968
4156230192,1000,968
4156231192,1000,968
4156232199,1007,975
4156233192,993,968
4156234192,1000,968
4156235192,1000,968
4156236198,1006,975
4156237192,994,968
4156238192,1000,968
4156239192,1000,968
4156240199,1007,975
4156241192,993,968
4156242192,1000,968
4156243192,1000,968
4156244199,1007,975
4156245192,993,968
4156246192,1000,968
4156247193,1001,968
4156248199,1006,976
4156249192,993,968
4156250192,1000,968
4156251192,1000,968
4156252205,1013,982
4156253199,994,970
4156254204,1005,969
4156255200,996,969
4156256205,1005,980
4156257194,989,968
4156258192,998,968
4156259192,1000,968
4156260199,1007,976
4156261192,993,968
4156262192,1000,968
4156263192,1000,968
4156264199,1007,975
4156265192,993,968
4156266192,1000,968
4156267192,1000,968
4156268199,1007,976
4156269192,993,968
4156270192,1000,968
4156271192,1000,968
4156272199,1007,976
4156273192,993,968
4156274192,1000,968
4156275192,1000,968
4156276198,1006,975
4156277193,995,968
4156278192,999,968
4156279192,1000,968
4156280199,1007,975
4156281192,993,968
