time,elapsed_time,compute_time
4253466936,976,972
4253467912,976,973
4253468893,981,979
4253469870,977,973
4253470845,975,973
4253471821,976,973
4253472809,988,979
4253473785,976,972
4253474761,976,972
4253475736,975,973
4253476717,981,977
4253477693,976,972
4253478669,976,972
4253479644,975,972
4253480626,982,979
4253481602,976,973
4253482578,976,972
4253483551,973,970
4253484548,997,977
4253485540,992,970
4253488985,3445,974
4253489962,977,973
4253490937,975,973
4253491913,976,973
4253492895,982,980
4253493872,977,973
4253494848,976,972
4253495823,975,972
4253496805,982,978
4253497781,976,973
4253498757,976,972
4253499733,976,972
4253500714,981,978
4253501690,976,973
4253502666,976,972
4253503642,976,972
4253504623,981,978
4253505600,977,973
4253506576,976,972
4253507549,973,970
4253512986,5437,974
4253513963,977,973
4253514939,976,972
4253515915,976,973
4253516897,982,979
4253517873,976,972
4253518848,975,972
4253519824,976,973
4253520805,981,978
4253521789,984,973
4253522764,975,972
4253523740,976,972
4253524721,981,978
4253525697,976,972
4253526672,975,972
4253527648,976,972
4253532635,4987,4984
4253533614,979,974
4253534590,976,973
4253535566,976,973
4253536545,979,976
4253537541,996,970
4253538540,999,970
4253539539,999,970
4253540545,1006,977
4253544984,4439,974
4253545960,976,973
4253546936,976,972
4253547911,975,971
4253548889,978,975
4253549862,973,970
4253550835,973,970
4253551808,973,970
4253552786,978,975
4253553759,973,970
4253554732,973,970
4253555705,973,970
4253556683,978,974
4253557656,973,970
4253558629,973,970
4253559602,973,970
4253560580,978,974
4253561551,971,967
4253564986,3435,971
4253565960,974,970
4253566932,972,970
4253567905,973,970
4253568891,986,982
4253569865,974,970
4253570838,973,970
4253571811,973,970
4253572796,985,977
4253573770,974,970
4253574743,973,970
4253575716,973,970
4253576694,978,975
4253577668,974,970
4253578641,973,970
4253579614,973,970
4253584596,4982,4979
4253585571,975,971
4253586542,971,968
4253587538,996,968
4253588543,1005,975
4253589538,995,968
4253590537,999,968
4253596981,6444,971
4253597955,974,970
4253598928,973,970
4253599901,973,970
4253600880,979,976
4253601854,974,970
4253602827,973,970
4253603800,973,970
4253604778,978,975
4253605753,975,971
4253606730,977,972
4253607705,975,970
4253608688,983,980
4253609664,976,970
4253610637,973,970
4253611610,973,970
4253612596,986,983
4253613570,974,970
4253614541,971,967
4253615540,999,968
4253616543,1003,974
4253617537,994,968
4253618537,1000,968
4253622398,3861,979
4253623379,981,971
4253624363,984,981
4253625338,975,970
4253626311,973,970
4253627299,988,970
4253628279,980,976
4253629252,973,970
4253630226,974,970
4253631199,973,970
4253632177,978,975
4253633151,974,970
4253634124,973,970
4253635097,973,970
4253640083,4986,4982
4253641060,977,972
4253642034,974,970
4253643007,973,970
4253643981,974,970
4253644962,981,979
4253645936,974,970
4253646909,973,970
4253647883,974,970
4253648860,977,975
4253649834,974,970
4253650807,973,970
4253651780,973,970
4253652758,978,975
4253653732,974,970
4253654705,973,970
4253655678,973,970
4253660657,4979,4976
4253661633,976,971
4253662608,975,971
4253663583,975,971
4253664574,991,986
4253665550,976,967
4253666553,1003,970
4253667543,990,968
4253668551,1008,981
4253669538,987,968
4253670537,999,968
4253671537,1000,968
4253672543,1006,974
4253676982,4439,972
4253677956,974,970
4253678930,974,970
4253679903,973,970
4253680905,1002,979
4253681879,974,970
4253682852,973,970
4253683825,973,970
4253684804,979,975
4253685777,973,970
4253686750,973,970
4253687724,974,970
4253688703,979,976
4253689677,974,970
4253690650,973,970
4253691626,976,971
4253692620,994,989
4253693599,979,971
4253694575,976,970
4253695546,971,968
4253700988,5442,974
4253701964,976,970
4253702938,974,970
4253703911,973,970
4253704890,979,976
4253705864,974,970
4253706837,973,970
4253707811,974,970
4253708789,978,975
4253709762,973,970
4253710736,974,970
4253711710,974,971
4253712697,987,981
4253713676,979,973
4253714654,978,973
4253715630,976,972
4253720613,4983,4980
4253721594,981,974
4253722571,977,973
4253723546,975,970
4253724556,1010,982
4253725537,981,970
4253726541,1004,970
4253727540,999,971
4253728545,1005,977
4253729546,1001,971
4253730553,1007,970
4253736986,6433,975
4253737963,977,973
4253738939,976,973
4253739915,976,973
4253740894,979,976
4253741870,976,973
4253742846,976,972
4253743822,976,972
4253744802,980,978
4253745778,976,972
4253746751,973,970
4253747724,973,970
4253748702,978,975
4253749675,973,970
4253750648,973,970
4253751622,974,970
4253752601,979,976
4253753574,973,970
4253754545,971,968
4253755538,993,968
4253756547,1009,978
4253757537,990,968
4253758537,1000,968
4253764981,6444,972
4253765955,974,970
4253766928,973,970
4253767902,974,970
4253768880,978,975
4253769854,974,970
4253770828,974,970
4253771802,974,970
4253772780,978,975
4253773756,976,972
4253774732,976,972
4253775708,976,973
4253776689,981,977
4253777664,975,972
4253778640,976,972
4253779616,976,972
4253780601,985,983
4253781578,977,973
4253782551,973,970
4253783536,985,970
4253784547,1011,976
4253785540,993,970
4253788985,3445,974
4253789962,977,973
4253790938,976,973
4253791913,975,972
4253792913,1000,996
4253793890,977,973
4253794866,976,973
4253795841,975,972
4253796823,982,979
4253797799,976,972
4253798775,976,973
4253799750,975,972
4253800731,981,977
4253801707,976,972
4253802683,976,973
4253803658,975,973
4253804638,980,977
4253805614,976,972
4253806590,976,973
4253807566,976,973
4253808544,978,975
4253812988,4444,974
4253813965,977,973
4253814941,976,972
4253815917,976,973
4253816903,986,982
4253817879,976,973
4253818855,976,972
4253819831,976,972
4253820812,981,978
4253821788,976,973
4253822764,976,972
4253823740,976,973
4253824720,980,977
4253825696,976,972
4253826672,976,972
4253827647,975,972
4253832628,4981,4977
4253833606,978,974
4253834582,976,973
4253835565,983,973
4253836543,978,975
4253840984,4441,974
4253841960,976,973
4253842936,976,973
4253843912,976,973
4253844894,982,979
4253845870,976,973
4253846845,975,972
4253847821,976,973
4253848802,981,978
4253849778,976,973
4253850754,976,972
4253851730,976,973
4253852710,980,977
4253853686,976,972
4253854662,976,973
4253855637,975,972
4253856617,980,977
4253857594,977,973
4253858570,976,973
4253859543,973,970
4253864986,5443,974
4253865962,976,973
4253866939,977,973
4253867915,976,973
4253868894,979,977
4253869871,977,973
4253870847,976,972
4253871822,975,972
4253872803,981,978
4253873780,977,972
4253874756,976,972
4253875731,975,972
4253876716,985,981
4253877692,976,972
4253878668,976,972
4253879643,975,973
4253884624,4981,4977
4253885602,978,974
4253886578,976,973
4253887551,973,970
4253888543,992,977
4253889542,999,970
4253890540,998,970
4253891539,999,971
4253892546,1007,978
4253893540,994,970
4253894539,999,970
4253895539,1000,971
4253900983,5444,974
4253901960,977,973
4253902936,976,973
4253903911,975,972
4253904893,982,979
4253905870,977,973
4253906845,975,972
4253907821,976,972
4253908803,982,979
4253909779,976,973
4253910755,976,973
4253911731,976,973
4253912711,980,977
4253913687,976,973
4253914663,976,972
4253915639,976,972
4253916620,981,978
4253917596,976,973
4253918572,976,972
4253919546,974,970
4253924983,5437,974
4253925960,977,973
4253926936,976,972
4253927911,975,972
4253928893,982,978
4253929869,976,973
4253930845,976,973
4253931821,976,972
4253932801,980,977
4253933777,976,972
4253934752,975,972
4253935728,976,972
4253936708,980,977
4253937683,975,972
4253938659,976,972
4253939641,982,973
4253940622,981,979
4253941598,976,972
4253942574,976,972
4253943547,973,970
4253948983,5436,974
4253949959,976,972
4253950935,976,972
4253951910,975,972
4253952891,981,978
4253953866,975,972
