time,elapsed_time,compute_time
4791866815,726,556
4791868202,1387,724
4791868732,530,523
4791869857,1125,517
4791870812,955,512
4791871825,1013,514
4791872883,1058,532
4791873833,950,584
4791874764,931,506
4791875832,1068,523
4791876964,1132,608
4791877777,813,530
4791878999,1222,711
4791879892,893,582
4791880724,832,511
4791881812,1088,531
4791882747,935,496
4791883688,941,402
4791884696,1008,403
4791885701,1005,402
4791886692,991,403
4791887685,993,460
4791888883,1198,508
4791889857,974,611
4791890857,1000,519
4791891763,906,521
4791892747,984,440
4791893854,1107,466
4791894677,823,439
4791895766,1089,422
4791896836,1070,479
4791897748,912,430
4791898719,971,459
4791899758,1039,422
4791900716,958,420
4791901719,1003,421
4791902801,1082,502
4791904263,1462,959
4791904785,522,512
4791905907,1122,646
4791906772,865,542
4791907699,927,461
4791908671,972,463
4791909906,1235,593
4791910726,820,421
4791911897,1171,606
4791912734,837,421
4791913780,1046,557
4791914740,960,500
4791915735,995,420
4791916749,1014,441
4791917736,987,442
4791919198,1462,892
4791919680,482,476
4791920772,1092,540
4791921722,950,441
4791922834,1112,595
4791923794,960,555
4791924719,925,488
4791925864,1145,566
4791926895,1031,463
4791927629,734,402
4791929056,1427,757
4791929612,556,401
4791930827,1215,523
4791931679,852,459
4791932725,1046,402
4791933695,970,403
4791934937,1242,639
4791935771,834,492
4791936906,1135,584
4791937740,834,443
4791938802,1062,567
4791939930,1128,685
4791940985,1055,690
4791941853,868,622
4791943085,1232,761
4791943770,685,469
4791945203,1433,503
4791945671,468,462
4791946830,1159,403
4791947861,1031,543
4791948721,860,402
4791949705,984,402
4791950875,1170,566
4791951984,1109,592
4791952719,735,488
4791953859,1140,493
4791954808,949,489
4791955928,1120,601
4791956853,925,598
4791958089,1236,841
4791958816,727,529
4791960271,1455,995
4791960736,465,439
4791961830,1094,611
4791962749,919,441
4791963775,1026,440
4791964746,971,436
4791966178,1432,542
4791966610,432,425
4791967949,1339,592
4791968828,879,490
4791969812,984,421
4791970738,926,422
4791971746,1008,440
4791972817,1071,513
4791973935,1118,525
4791974851,916,539
4791975733,882,496
4791976840,1107,441
4791977975,1135,488
4791978756,781,403
4791979716,960,403
4791980726,1010,403
4791981874,1148,559
4791982818,944,497
4791983855,1037,546
4791984727,872,403
4791985731,1004,421
4791986785,1054,479
4791987725,940,421
4791989020,1295,704
4791989673,653,447
4791991083,1410,608
4791991669,586,420
4791992778,1109,493
4791993781,1003,385
4791994785,1004,488
4791995680,895,386
4791996629,949,396
4791997616,987,386
4791998698,1082,387
4791999957,1259,490
4792001069,1112,605
4792001753,684,529
4792002799,1046,468
4792003751,952,441
4792004915,1164,495
4792006344,1429,915
4792006881,537,522
4792007800,919,495
4792008776,976,492
4792009752,976,487
4792010854,1102,422
4792012125,1271,805
4792012617,492,417
4792013773,1156,420
4792014643,870,421
4792015920,1277,490
4792017094,1174,698
4792017925,831,683
4792019067,1142,697
4792019924,857,684
4792020988,1064,582
4792022118,1130,546
4792023010,892,743
4792023934,924,650
4792024891,957,624
4792026073,1182,543
4792026823,750,547
4792027870,1047,560
4792028886,1016,492
4792029817,931,502
4792030946,1129,500
4792031779,833,543
4792032904,1125,493
4792033837,933,527
4792035077,1240,750
4792035755,678,536
4792037372,1617,1046
4792037974,602,589
4792038982,1008,678
4792039970,988,729
4792040892,922,653
4792041816,924,563
4792043293,1477,936
4792043738,445,439
4792044798,1060,469
4792045761,963,439
4792046743,982,435
4792047691,948,387
4792048774,1083,498
4792049784,1010,386
4792051055,1271,490
4792051675,620,385
4792052626,951,414
4792053726,1100,467
4792054892,1166,587
4792055888,996,578
4792056934,1046,678
4792058180,1246,872
4792058752,572,563
4792059863,1111,620
4792060809,946,566
4792061822,1013,584
4792062814,992,431
4792063747,933,422
4792064729,982,421
4792065978,1249,671
4792066647,669,421
4792067872,1225,553
4792068709,837,385
4792069690,981,385
4792070699,1009,385
4792071593,894,384
4792072695,1102,447
4792073764,1069,535
4792074822,1058,578
4792075769,947,547
4792076803,1034,493
4792077836,1033,534
4792078800,964,431
4792079708,908,404
4792080710,1002,402
4792081724,1014,408
4792082937,1213,635
4792083672,735,386
4792084691,1019,387
4792085690,999,385
4792086693,1003,386
4792087628,935,411
4792089134,1506,895
4792089771,637,539
4792090742,971,508
4792091734,992,489
4792092891,1157,489
4792093837,946,499
4792094611,774,400
4792095584,973,368
4792096632,1048,413
4792097584,952,367
4792098688,1104,383
4792099584,896,368
4792100586,1002,367
4792101595,1009,378
4792102746,1151,523
4792103613,867,418
4792104755,1142,526
4792106014,1259,653
4792106848,834,587
4792107706,858,494
4792108840,1134,496
4792109671,831,419
4792110824,1153,605
4792111648,824,417
4792112618,970,418
4792113903,1285,684
4792114635,732,437
4792115654,1019,438
4792116659,1005,438
4792117655,996,438
4792118654,999,438
4792120253,1599,731
4792120852,599,587
4792121837,985,486
4792122786,949,532
4792123870,1084,587
4792124813,943,568
4792125917,1104,499
4792126781,864,479
4792127760,979,488
4792128766,1006,418
4792129614,848,418
4792130635,1021,417
4792131622,987,419
4792132710,1088,487
4792133613,903,418
4792134800,1187,582
4792136311,1511,940
4792136972,661,652
4792137876,904,631
4792138886,1010,647
4792139879,993,626
4792140779,900,563
4792141663,884,453
4792143505,1842,1297
4792143981,476,471
4792144772,791,489
4792145638,866,368
4792146595,957,367
4792147576,981,360
4792148560,984,341
4792149560,1000,340
4792151202,1642,629
4792151725,523,517
4792152708,983,364
4792153558,850,340
4792154619,1061,399
4792155849,1230,634
4792156643,794,428
4792157719,1076,401
4792158889,1170,659
4792159592,703,399
4792160770,1178,558
4792161900,1130,635
4792162896,996,656
4792163628,732,419
4792165383,1755,1071
4792166060,677,666
4792166740,680,497
4792167637,897,418
4792168575,938,353
4792169575,1000,353
4792170579,1004,353
4792171566,987,353
4792172831,1265,580
4792173765,934,497
4792175084,1319,852
4792175935,851,618
4792176727,792,503
4792178070,1343,828
4792178548,478,354
4792179571,1023,355
4792180796,1225,575
4792181575,779,359
4792182587,1012,369
4792183589,1002,369
4792184584,995,367
4792185586,1002,367
4792186586,1000,367
4792187600,1014,383
4792188713,1113,511
4792189886,1173,642
4792190821,935,557
4792191933,1112,593
4792192637,704,417
4792193639,1002,418
4792194638,999,418
4792195994,1356,542
4792196691,697,418
4792197636,945,418
4792198634,998,417
4792199680,1046,461
4792200682,1002,462
4792201680,998,459
4792202677,997,459
4792203833,1156,614
4792204763,930,566
4792205895,1132,697
4792206912,1017,687
4792207841,929,573
4792208769,928,524
4792209807,1038,479
4792211096,1289,878
4792211665,569,461
4792212654,989,457
4792213657,1003,440
4792214659,1002,439
4792215655,996,440
4792216634,979,437
4792217654,1020,437
4792218911,1257,694
4792219710,799,514
4792221116,1406,918
4792221782,666,579
4792222829,1047,585
4792223832,1003,594
4792224881,1049,522
4792225776,895,456
4792226894,1118,668
4792227656,762,439
4792228704,1048,464
4792229653,949,438
4792230655,1002,438
4792231651,996,448
4792232680,1029,460
4792233679,999,460
4792234827,1148,612
4792235794,967,497
4792237295,1501,619
4792237832,537,527
4792238962,1130,745
4792239706,744,487
4792240797,1091,577
4792242281,1484,626
4792242780,499,486
4792243749,969,503
4792244886,1137,660
4792245614,728,418
4792246634,1020,417
