time,elapsed_time,compute_time
3939858575,1000,97
3939859575,1000,97
3939860575,1000,97
3939861576,1001,97
3939862575,999,97
3939863576,1001,97
3939864575,999,97
3939865575,1000,97
3939866576,1001,97
3939867576,1000,97
3939868575,999,97
3939869575,1000,97
3939870576,1001,97
3939871576,1000,97
3939872576,1000,97
3939873575,999,97
3939874576,1001,97
3939875576,1000,97
3939876575,999,97
3939877575,1000,97
3939878575,1000,97
3939879575,1000,97
3939880575,1000,97
3939881576,1001,97
3939882576,1000,97
3939883576,1000,97
3939884575,999,97
3939885575,1000,97
3939886575,1000,97
3939887576,1001,97
3939888575,999,97
3939889576,1001,97
3939890575,999,97
3939891576,1001,97
3939892575,999,97
3939893575,1000,97
3939894575,1000,97
3939895576,1001,97
3939896576,1000,97
3939897576,1000,97
3939898575,999,97
3939899575,1000,97
3939900575,1000,97
3939901576,1001,97
3939902576,1000,97
3939903576,1000,97
3939904575,999,97
3939905576,1001,97
3939906576,1000,97
3939907576,1000,97
3939908575,999,97
3939909575,1000,97
3939910576,1001,97
3939911576,1000,97
3939912576,1000,97
3939913576,1000,97
3939914575,999,97
3939915576,1001,97
3939916575,999,97
3939917576,1001,97
3939918575,999,97
3939919575,1000,97
3939920575,1000,97
3939921575,1000,97
3939922575,1000,97
3939923576,1001,97
3939924575,999,97
3939925576,1001,97
3939926575,999,97
3939927576,1001,97
3939928575,999,97
3939929576,1001,97
3939930576,1000,97
3939931576,1000,97
3939932575,999,97
3939933575,1000,97
3939934575,1000,97
3939935576,1001,97
3939936576,1000,97
3939937575,999,97
3939938576,1001,97
3939939575,999,97
3939940575,1000,97
3939941575,1000,97
3939942575,1000,97
3939943576,1001,97
3939944575,999,97
3939945575,1000,97
3939946575,1000,97
3939947576,1001,97
3939948575,999,97
3939949576,1001,97
3939950575,999,97
3939951576,1001,97
3939952576,1000,97
3939953576,1000,97
3939954575,999,97
3939955576,1001,97
3939956575,999,97
3939957576,1001,97
3939958575,999,97
3939959576,1001,97
3939960575,999,97
3939961575,1000,97
3939962575,1000,97
3939963576,1001,97
3939964575,999,97
3939965576,1001,97
3939966575,999,97
3939967576,1001,97
3939968575,999,97
3939969575,1000,97
3939970575,1000,97
3939971576,1001,97
3939972575,999,97
3939973576,1001,97
3939974576,1000,97
3939975576,1000,97
3939976576,1000,97
3939977576,1000,97
3939978576,1000,97
3939979576,1000,97
3939980575,999,97
3939981575,1000,97
3939982575,1000,97
3939983575,1000,97
3939984575,1000,97
3939985575,1000,97
3939986575,1000,97
3939987576,1001,97
3939988575,999,97
3939989576,1001,97
3939990575,999,97
3939991576,1001,97
3939992576,1000,97
3939993576,1000,97
3939994576,1000,97
3939995576,1000,97
3939996576,1000,97
3939997575,999,96
3939998574,999,97
3939999575,1001,97
3940000576,1001,97
3940001575,999,97
3940002575,1000,97
3940003575,1000,97
3940004575,1000,97
3940005576,1001,97
3940006576,1000,97
3940007576,1000,97
3940008575,999,97
3940009576,1001,97
3940010576,1000,97
3940011576,1000,97
3940012576,1000,97
3940013576,1000,97
3940014576,1000,97
3940015576,1000,97
3940016576,1000,97
3940017576,1000,97
3940018576,1000,97
3940019576,1000,97
3940020576,1000,97
3940021575,999,97
3940022575,1000,97
3940023575,1000,97
3940024575,1000,97
3940025576,1001,97
3940026576,1000,97
3940027576,1000,97
